dataset,train_regime,feature_name,vector_key,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,result_source,reused_from_path,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,20,32.0,32.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.08666666666666667,-0.08666666666666667,0.09549322049322051,-0.09549322049322051,0.32512269112755043,0.036666666666666625,0.73,0.734006734006734,computed_now,,300,297,0.73,0.27,0.734006734006734,0.265993265993266,0.01,0.99,0.9702696962484636,6.268079299685681,0.6866666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,20,32.0,-32.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.06666666666666665,0.06666666666666665,-0.06028222099650671,0.06028222099650671,-0.6279856050014495,-0.1266666666666667,0.42333333333333334,0.4217687074829932,computed_now,,300,294,0.5766666666666667,0.42333333333333334,0.5782312925170068,0.4217687074829932,0.02,0.98,0.017161400119463602,-0.2442360544204712,0.5233333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,20,64.0,64.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.06333333333333335,0.0633333333333333,0.09447077968020379,-0.09447077968020379,0.04999356168802638,-0.036666666666666736,0.58,0.7329842931937173,computed_now,,300,191,0.58,0.42,0.7329842931937173,0.2670157068062827,0.36333333333333334,0.6366666666666667,0.6951405668089395,4.546038203925358,0.6133333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,20,64.0,-64.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.14666666666666667,0.1466666666666666,-0.5135135135135135,0.5135135135135135,-0.8920380258560181,-0.22000000000000003,0.5033333333333333,0.875,computed_now,,300,32,0.49666666666666665,0.5033333333333333,0.125,0.875,0.8933333333333333,0.10666666666666667,-0.24689102073510488,-2.0069231843948363,0.43
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,20,128.0,128.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.15666666666666662,0.15666666666666662,-0.6385135135135135,0.6385135135135135,-0.6373185848382612,-0.15333333333333338,0.4866666666666667,0.0,computed_now,,300,1,0.4866666666666667,0.5133333333333333,0.0,1.0,0.9966666666666667,0.0033333333333333335,0.00782842028265198,-0.0828854289278388,0.49666666666666665
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,20,128.0,-128.0,15.162434577941895,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.17333333333333334,0.17333333333333334,-0.20714096449390562,0.20714096449390562,-0.927509064078331,-0.2466666666666667,0.53,0.5686274509803921,computed_now,,300,51,0.47,0.53,0.43137254901960786,0.5686274509803921,0.83,0.17,-0.2823620589574178,-2.0999694379170735,0.4033333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,22,2.0,2.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0024260838019227737,-0.0024260838019227737,0.030219086011250784,0.0033333333333332993,0.6433333333333333,0.6409395973154363,computed_now,,300,298,0.6433333333333333,0.3566666666666667,0.6409395973154363,0.35906040268456374,0.006666666666666667,0.9933333333333333,0.675366091132164,4.1148879559834795,0.6533333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,2.0,-2.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,-0.0012253779202932025,0.001225377920293147,-0.030960765282312952,-0.00666666666666671,0.3566666666666667,0.36271186440677966,computed_now,,300,295,0.6433333333333333,0.3566666666666667,0.6372881355932203,0.36271186440677966,0.016666666666666666,0.9833333333333333,0.6141862398386002,3.7002765560150146,0.6433333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,22,4.0,4.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.012493197895882435,-0.01249319789588249,0.059812029898166696,0.0033333333333332993,0.6533333333333333,0.6510067114093959,computed_now,,300,298,0.6533333333333333,0.3466666666666667,0.6510067114093959,0.348993288590604,0.006666666666666667,0.9933333333333333,0.7049590350190799,4.315784962972005,0.6533333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,4.0,-4.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0,0.0,-0.062144628564516635,-0.013333333333333308,0.3566666666666667,0.3614864864864865,computed_now,,300,296,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.013333333333333334,0.9866666666666667,0.5830023765563965,3.4898831017812095,0.6366666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,22,8.0,8.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.01666666666666672,-0.016666666666666663,0.02034936274066712,-0.02034936274066712,0.11799839437007908,0.013333333333333308,0.66,0.6588628762541806,computed_now,,300,299,0.66,0.34,0.6588628762541806,0.3411371237458194,0.0033333333333333335,0.9966666666666667,0.7631453994909922,4.712447621424993,0.6633333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,8.0,-8.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0009422687994117274,-0.0009422687994116719,-0.12667684058348339,-0.026666666666666727,0.3566666666666667,0.36054421768707484,computed_now,,300,294,0.6433333333333333,0.3566666666666667,0.6394557823129252,0.36054421768707484,0.02,0.98,0.5184701645374298,3.055632081031799,0.6233333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,22,16.0,16.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.030000000000000027,-0.030000000000000027,0.0359831307817885,-0.03598313078178855,0.2276011635363102,0.030000000000000027,0.6733333333333333,0.674496644295302,computed_now,,300,298,0.6733333333333333,0.32666666666666666,0.674496644295302,0.32550335570469796,0.006666666666666667,0.9933333333333333,0.8727481686572234,5.46099337687095,0.68
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,16.0,-16.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.010000000000000009,0.009999999999999953,-0.003701226824093684,0.003701226824093684,-0.2651283909877141,-0.050000000000000044,0.36666666666666664,0.3651877133105802,computed_now,,300,293,0.6333333333333333,0.36666666666666664,0.6348122866894198,0.3651877133105802,0.023333333333333334,0.9766666666666667,0.38001861413319904,2.1325142939885455,0.6
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,22,32.0,32.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.06666666666666665,-0.06666666666666671,0.07432432432432434,-0.07432432432432434,0.39791951067668085,0.043333333333333335,0.71,0.7128378378378378,computed_now,,300,296,0.71,0.29,0.7128378378378378,0.28716216216216217,0.013333333333333334,0.9866666666666667,1.043066515797594,6.6216904754564165,0.6933333333333334
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,32.0,-32.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.043333333333333335,0.043333333333333335,-0.03100498109030525,0.031004981090305306,-0.606115208864212,-0.13,0.4,0.3924914675767918,computed_now,,300,293,0.6,0.4,0.6075085324232082,0.3924914675767918,0.023333333333333334,0.9766666666666667,0.039031796256701154,-0.10934000968933105,0.52
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,22,64.0,64.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.023333333333333317,0.023333333333333317,0.12277680906713162,-0.12277680906713168,0.3003284364218901,0.033333333333333326,0.62,0.7612903225806451,computed_now,,300,155,0.62,0.38,0.7612903225806451,0.23870967741935484,0.48333333333333334,0.5166666666666667,0.9454754415428033,5.929143364916866,0.6833333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,64.0,-64.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.1266666666666666,0.12666666666666665,-0.09447206273631137,0.09447206273631142,-1.16270913263162,-0.30000000000000004,0.48333333333333334,0.45595854922279794,computed_now,,300,193,0.5166666666666667,0.48333333333333334,0.5440414507772021,0.45595854922279794,0.3566666666666667,0.6433333333333333,-0.5175621275107066,-3.723447402318319,0.35
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,22,128.0,128.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.14,0.13999999999999996,,,-0.536768516699473,-0.13,0.5033333333333333,,computed_now,,300,0,0.5033333333333333,0.49666666666666665,,,1.0,0.0,0.10837848842144013,0.5262107046445211,0.52
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,22,128.0,-128.0,19.09856414794922,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.15333333333333332,0.15333333333333332,-0.14900302400302395,0.149003024003024,-0.9915094645818074,-0.29333333333333333,0.51,0.5104895104895105,computed_now,,300,143,0.49,0.51,0.48951048951048953,0.5104895104895105,0.5233333333333333,0.4766666666666667,-0.3463624594608943,-2.502109568913778,0.3566666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,2.0,2.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0024260838019227737,-0.0024260838019227737,0.00989009837309518,0.0,0.6433333333333333,0.6409395973154363,computed_now,,300,298,0.6433333333333333,0.3566666666666667,0.6409395973154363,0.35906040268456374,0.006666666666666667,0.9933333333333333,0.6550371034940083,3.977493823369344,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,2.0,-2.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.0021644525881814314,-0.0021644525881814314,-0.010349003871281903,-0.00666666666666671,0.35333333333333333,0.3593220338983051,computed_now,,300,295,0.6466666666666666,0.35333333333333333,0.6406779661016949,0.3593220338983051,0.016666666666666666,0.9833333333333333,0.6347980012496313,3.8387772353490193,0.6433333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,4.0,4.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0024260838019227737,-0.0024260838019227737,0.019472759763399794,0.0,0.6433333333333333,0.6409395973154363,computed_now,,300,298,0.6433333333333333,0.3566666666666667,0.6409395973154363,0.35906040268456374,0.006666666666666667,0.9933333333333333,0.664619764884313,4.043342889149984,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,4.0,-4.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.0021644525881814314,-0.0021644525881814314,-0.02109281917413075,-0.0033333333333334103,0.35333333333333333,0.3593220338983051,computed_now,,300,295,0.6466666666666666,0.35333333333333333,0.6406779661016949,0.3593220338983051,0.016666666666666666,0.9833333333333333,0.6240541859467824,3.76584153175354,0.6466666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,8.0,8.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.004819819819819826,-0.004819819819819826,0.037786494990189934,-0.0033333333333334103,0.6433333333333333,0.6433333333333333,computed_now,,300,300,0.6433333333333333,0.3566666666666667,0.6433333333333333,0.3566666666666667,0.0,1.0,0.6829335001111031,4.169220470587413,0.6466666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,8.0,-8.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.004343629343629418,-0.004343629343629363,-0.04397133012612653,-0.013333333333333308,0.35333333333333333,0.35714285714285715,computed_now,,300,294,0.6466666666666666,0.35333333333333333,0.6428571428571429,0.35714285714285715,0.02,0.98,0.6011756749947866,3.61039444287618,0.6366666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,16.0,16.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.00666666666666671,-0.00666666666666671,0.011486486486486536,-0.011486486486486536,0.07142504096031188,0.0,0.65,0.65,computed_now,,300,300,0.65,0.35,0.65,0.35,0.0,1.0,0.716572046081225,4.403020644187928,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,16.0,-16.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.007534596452122289,-0.007534596452122233,-0.0963224265972773,-0.020000000000000018,0.35333333333333333,0.3539518900343643,computed_now,,300,291,0.6466666666666666,0.35333333333333333,0.6460481099656358,0.3539518900343643,0.03,0.97,0.5488245785236359,3.258027210235596,0.63
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,32.0,32.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.033333333333333326,-0.03333333333333338,0.03707177076742296,-0.03707177076742296,0.1319779369731744,0.016666666666666607,0.6766666666666666,0.6755852842809364,computed_now,,300,299,0.6766666666666666,0.3233333333333333,0.6755852842809364,0.32441471571906355,0.0033333333333333335,0.9966666666666667,0.7771249420940876,4.826102468570073,0.6666666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,32.0,-32.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.020000000000000018,0.019999999999999962,-0.0062111080152317255,0.0062111080152317255,-0.22711053073406218,-0.043333333333333335,0.37666666666666665,0.36769759450171824,computed_now,,300,291,0.6233333333333333,0.37666666666666665,0.6323024054982818,0.36769759450171824,0.03,0.97,0.418036474386851,2.3888949982325234,0.6066666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,64.0,64.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.046666666666666634,-0.04666666666666669,0.05148648648648646,-0.051486486486486516,0.18573277596229065,0.026666666666666616,0.69,0.69,computed_now,,300,300,0.69,0.31,0.69,0.31,0.0,1.0,0.8308797810832038,5.2248169697759055,0.6766666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,64.0,-64.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.016666666666666607,0.016666666666666663,-0.009647534132070201,0.009647534132070201,-0.5336960168679555,-0.1333333333333333,0.37333333333333335,0.3711340206185567,computed_now,,300,291,0.6266666666666667,0.37333333333333335,0.6288659793814433,0.3711340206185567,0.03,0.97,0.11145098825295766,0.38682663599650063,0.5166666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,128.0,128.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.08798221298221298,-0.08798221298221298,-0.09299212376742316,0.010000000000000009,0.6533333333333333,0.7264957264957265,computed_now,,300,234,0.6533333333333333,0.3466666666666667,0.7264957264957265,0.27350427350427353,0.22,0.78,0.55215488135349,3.430914620583256,0.66
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,128.0,-128.0,27.634521484375,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.10666666666666669,0.10666666666666663,-0.08758758758758756,0.08758758758758756,-0.691171028415362,-0.16666666666666669,0.4633333333333333,0.44907407407407407,computed_now,,300,216,0.5366666666666666,0.4633333333333333,0.5509259259259259,0.44907407407407407,0.28,0.72,-0.04602402329444885,-0.5748468240102133,0.48333333333333334
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,26,2.0,2.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.0033333333333332993,0.0033333333333332993,-0.0009296208960638541,0.0009296208960637986,0.007848769028981573,0.0,0.64,0.6375838926174496,computed_now,,300,298,0.64,0.36,0.6375838926174496,0.3624161073825503,0.006666666666666667,0.9933333333333333,0.6529957741498947,3.9620480155944824,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,26,2.0,-2.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0,0.0,-0.008183171947797163,-0.00666666666666671,0.3566666666666667,0.3614864864864865,computed_now,,300,296,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.013333333333333334,0.9866666666666667,0.636963833173116,3.85439337571462,0.6433333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,26,4.0,4.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.0033333333333332993,0.0033333333333332993,-0.0009296208960638541,0.0009296208960637986,0.015719553629557348,0.0,0.64,0.6375838926174496,computed_now,,300,298,0.64,0.36,0.6375838926174496,0.3624161073825503,0.006666666666666667,0.9933333333333333,0.6608665587504705,4.0153349216779075,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,26,4.0,-4.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.0021644525881814314,-0.0021644525881814314,-0.01706071635087325,-0.0033333333333334103,0.35333333333333333,0.3593220338983051,computed_now,,300,295,0.6466666666666666,0.35333333333333333,0.6406779661016949,0.3593220338983051,0.016666666666666666,0.9833333333333333,0.6280862887700399,3.795645769437154,0.6466666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,26,8.0,8.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0024260838019227737,-0.0024260838019227737,0.03039105494817096,0.0033333333333332993,0.6433333333333333,0.6409395973154363,computed_now,,300,298,0.6433333333333333,0.3566666666666667,0.6409395973154363,0.35906040268456374,0.006666666666666667,0.9933333333333333,0.6755380600690841,4.113975952466329,0.6533333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,26,8.0,-8.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.007744989887847109,-0.0077449898878470536,-0.03545376022656754,-0.010000000000000009,0.3466666666666667,0.35374149659863946,computed_now,,300,294,0.6533333333333333,0.3466666666666667,0.6462585034013606,0.35374149659863946,0.02,0.98,0.6096932448943456,3.672430644035339,0.64
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,26,16.0,16.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.004819819819819826,-0.004819819819819826,0.05700984368721651,0.0033333333333332993,0.6433333333333333,0.6433333333333333,computed_now,,300,300,0.6433333333333333,0.3566666666666667,0.6433333333333333,0.3566666666666667,0.0,1.0,0.7021568488081297,4.292664105097453,0.6533333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,26,16.0,-16.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.0133636195922886,-0.013363619592288545,-0.07730585416158042,-0.01666666666666672,0.3466666666666667,0.34812286689419797,computed_now,,300,293,0.6533333333333333,0.3466666666666667,0.6518771331058021,0.34812286689419797,0.023333333333333334,0.9766666666666667,0.5678411509593327,3.392775942484538,0.6333333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,26,32.0,32.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.014685139685139736,-0.014685139685139736,0.10418485134840016,0.023333333333333317,0.6533333333333333,0.6531986531986532,computed_now,,300,297,0.6533333333333333,0.3466666666666667,0.6531986531986532,0.3468013468013468,0.01,0.99,0.7493318564693133,4.607619518438975,0.6733333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,26,32.0,-32.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.006666666666666599,0.006666666666666654,-0.0027746818983932497,0.0027746818983931942,-0.18377855042616525,-0.030000000000000027,0.36333333333333334,0.3642611683848797,computed_now,,300,291,0.6366666666666667,0.36333333333333334,0.6357388316151202,0.3642611683848797,0.03,0.97,0.4613684546947479,2.6871479606628417,0.62
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,26,64.0,64.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.01666666666666672,-0.016666666666666663,0.023648648648648685,-0.023648648648648685,0.1773446353773276,0.026666666666666616,0.66,0.6621621621621622,computed_now,,300,296,0.66,0.34,0.6621621621621622,0.33783783783783783,0.013333333333333334,0.9866666666666667,0.8224916404982408,5.081989349921544,0.6766666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,26,64.0,-64.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.013333333333333308,0.013333333333333308,-0.004285325594050371,0.0042853255940504265,-0.4723564209540685,-0.09333333333333338,0.37,0.36577181208053694,computed_now,,300,298,0.63,0.37,0.6342281879194631,0.36577181208053694,0.006666666666666667,0.9933333333333333,0.17279058416684467,0.793695494333903,0.5566666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,26,128.0,128.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.04844300822561698,-0.048443008225616924,0.06038254241148633,0.05999999999999994,0.6466666666666666,0.6869565217391305,computed_now,,300,230,0.6466666666666666,0.35333333333333333,0.6869565217391305,0.3130434782608696,0.23333333333333334,0.7666666666666667,0.7055295475323995,4.321878790855408,0.71
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,26,128.0,-128.0,34.61259841918945,1.0,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.14,0.13999999999999996,-0.13478217022993144,0.1347821702299314,-0.7917644246419271,-0.19,0.49666666666666665,0.4962686567164179,computed_now,,300,268,0.5033333333333333,0.49666666666666665,0.503731343283582,0.4962686567164179,0.10666666666666667,0.8933333333333333,-0.1466174195210139,-1.2815319442749022,0.46
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,2.0,2.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0,0.0,0.007751203974088017,0.0,0.6433333333333333,0.6385135135135135,computed_now,,300,296,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.013333333333333334,0.9866666666666667,0.6528982090950012,3.9606672588984173,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,2.0,-2.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0012171262171262187,-0.0012171262171262187,-0.007935085296630784,-0.00666666666666671,0.3566666666666667,0.3602693602693603,computed_now,,300,297,0.6433333333333333,0.3566666666666667,0.6397306397306397,0.3602693602693603,0.01,0.99,0.6372119198242824,3.8576645040512085,0.6433333333333333
