model,max_context_tokens,experiment,global_turn,story_id,story_num,turn_type,tracks_modification,modification_type,is_reask,answer_correct,reask_reverted,context_tokens,context_fill,mean_entropy,max_entropy,min_entropy,median_entropy,std_entropy,mean_logprob,max_logprob,min_logprob,median_logprob,std_logprob,perplexity,similarity_to_prev,response_length,hedging_detected,num_hedge_words,hedge_words,refusal_detected,num_generated_tokens,response_preview,user_input,recall_overlap
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,248,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,modification_quiz,True,cause_change,False,True,,21158,0.6457,0.005434345603561549,0.037688735872507095,3.087036049009839e-08,0.00030947727645980194,0.011177832393113157,-0.0007507797468337328,0.0,-0.005286997649818659,-1.8715682017500512e-05,0.001612334480794078,1.000751061652493,0.0,66,False,0,,False,14,The bomb went off during a company picnic at the housing compound.,What event was happening when the bomb went off?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,249,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,followup,True,cause_change,False,False,,21201,0.647,0.7045217298393973,3.408569812774658,2.2499989427160472e-08,0.4675646424293518,0.7624799171323176,-0.31584010290670433,0.0,-2.0719122886657715,-0.11201122775673866,0.414789920140843,1.3714109534684478,0.0459,1251,True,1,might,False,232,"Yes, the bombing happening during a company picnic rather than a softball game could change the casualty profile in several ways:

1. **Types of Casualties**: A company picnic typically involves a wid","If the bombing happened during a picnic rather than a softball game, does this change the casualty profile?",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,250,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,modification,False,detail_change,False,,,21474,0.6553,0.008200174913383762,0.020888755097985268,3.2417922284366796e-06,0.005954351381660672,0.008775702660120805,-0.0009767986472848378,-1.1920928244535389e-07,-0.0023123687133193016,-0.0007973533332688021,0.0010079347537921494,1.0009772758704545,0.0,6,False,0,,False,4,Noted.,CORRECTION: Leavitt was not kidnapped on the way to King Khalid International Airport. He was kidnapped on the way to a military airfield.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,251,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,modification_quiz,True,detail_change,False,True,,21499,0.6561,0.04580049705268105,0.6558963060379028,4.702840072923209e-08,6.407314504031092e-05,0.16316338993362073,-0.030249449296483513,0.0,-0.44945234060287476,-4.529942543740617e-06,0.1120402558706702,1.0307116121747275,0.0,56,False,0,,False,15,Leavitt was kidnapped on the way to a military airfield.,Where was the convoy heading when Leavitt was kidnapped?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,252,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,followup,True,detail_change,False,False,,21548,0.6576,0.7655223648079976,3.9298906326293945,4.660662966671225e-09,0.5876645147800446,0.8253614407666389,-0.33938439686901106,0.0,-1.8087384700775146,-0.17360719293355942,0.4092074805047276,1.404082966587886,0.0619,1147,True,2,might|likely,False,200,"If the team was heading to a military airfield rather than a commercial airport, it suggests several things about their departure arrangements:

1. **Security Measures**: Military airfields typically ","If the team was heading to a military airfield rather than a commercial airport, what does this suggest about their departure arrangements?",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,253,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,modification,False,outcome_change,False,,,21784,0.6648,0.16247332519546376,0.6368660926818848,1.6478874158565304e-06,0.006512780106277205,0.27394162122724935,-0.04865141358220626,0.0,-0.19283612072467804,-0.0008847668020735,0.08324819061120155,1.0498543219901013,0.0,6,False,0,,False,4,Noted.,CORRECTION: Al-Ghazi was not shot in the neck by the teenage grandson. Al-Ghazi was shot in the chest.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,254,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,modification_quiz,True,outcome_change,False,True,,21804,0.6654,0.0003621020647833539,0.002599378116428852,9.966249159276686e-09,3.868723979394417e-05,0.0007691354177769758,-3.0657863098326744e-05,0.0,-0.00022754464589525014,-2.622600845825218e-06,6.776728609289332e-05,1.0000306583330554,0.0,31,False,0,,False,10,Al-Ghazi was shot in the chest.,Where was al-Ghazi shot?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,255,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,reask_post_modification,True,detail_change,True,False,False,21836,0.6664,0.0076047350416745966,0.05619782209396362,9.207669648958472e-08,0.0004784999182447791,0.015207461366377304,-0.0011069490724307702,0.0,-0.009360474534332752,-4.1603168938308954e-05,0.002394935758635149,1.001107561966682,0.0345,166,False,0,,False,30,The summary does not provide information about anyone being kidnapped on the way to Khalid International Airport. There is not enough context to answer this question.,Who is kidnapped on the way to the Khalid International Airport?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,256,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,followup,True,outcome_change,False,False,,21899,0.6683,0.5945749327040118,2.9272053241729736,2.098880891310273e-08,0.4436195343732834,0.6614322884228493,-0.27823544368179537,0.0,-1.9195711612701416,-0.11191655695438385,0.3760753445732031,1.3207971339437348,0.0556,1072,True,3,might|likely|however,False,224,"If al-Ghazi was shot in the chest rather than the neck, it is likely that he would still die in Fleury's arms, but the specifics of the scene might be different. A chest wound can be fatal depending o","If al-Ghazi was shot in the chest rather than the neck, would he still die in Fleury's arms?",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,257,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,modification,False,relationship_change,False,,,22166,0.6765,0.015620427647192514,0.055599987506866455,9.487445709055464e-07,0.003440387168666348,0.023247044938073797,-0.0017900000789268233,0.0,-0.006314682774245739,-0.0004226587707307772,0.002634623533690072,1.001791603085386,0.0,6,False,0,,False,4,Noted.,CORRECTION: Fleury and al-Ghazi do not become friends during the investigation. Al-Ghazi resents Fleury throughout and they maintain a strictly professional relationship.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,258,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,modification_quiz,True,relationship_change,False,False,,22192,0.6772,0.22558171577987796,2.69504976272583,9.37170696602152e-08,0.0034254149068146944,0.5179067674535515,-0.08062969305324018,0.0,-1.130024790763855,-0.0003819928097072989,0.20972151584092555,1.0839694208301123,0.0,179,False,0,,False,33,"Fleury and al-Ghazi maintained a strictly professional relationship throughout the investigation. Al-Ghazi resented Fleury, and their interactions remained professional and tense.",What kind of relationship did Fleury and al-Ghazi have?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,259,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,reask_post_modification,True,relationship_change,True,False,False,22245,0.6789,0.011927003521878175,0.09070517867803574,4.983119197277119e-07,0.0005078025860711932,0.024499723567647083,-0.002019473250782206,0.0,-0.017687564715743065,-4.5715656597167253e-05,0.004653448752520468,1.002021513760241,0.1143,139,False,0,,False,28,The summary does not provide information about Fleury telling al-Ghazi's son anything. There is not enough context to answer this question.,What does Fleury tell al-Ghazi's son?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,260,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,followup,True,relationship_change,False,False,,22308,0.6808,0.7868135265434506,4.200823783874512,1.8476626451047196e-08,0.529367208480835,0.8485623214630484,-0.3535885198322621,0.0,-2.2570300102233887,-0.15775944292545319,0.4489429285676528,1.4241690485771017,0.0957,1240,True,2,might|likely,False,247,"If al-Ghazi and Fleury never became friends, the emotional impact of al-Ghazi's death in Fleury's arms would be more strained and tense. Here are some ways this could play out:

1. **Professional Disc","If al-Ghazi and Fleury never became friends, how does al-Ghazi's death in Fleury's arms change emotionally?",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,261,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,reask_post_modification,True,outcome_change,True,False,False,22574,0.6889,0.016593148349224627,0.08679275214672089,8.186305421986617e-06,0.0005258211749605834,0.029181076424657948,-0.0027954339222621737,-4.768370445162873e-07,-0.017313532531261444,-4.3987260141875595e-05,0.0053549147587704125,1.0027993447910117,0.0367,46,False,0,,False,13,Al-Ghazi is shot in the chest by the grandson.,Where is Al-Ghazi shot by the grandson?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,262,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,reask_post_modification,True,cause_change,True,False,True,22613,0.6901,0.14011428397256936,0.9808821082115173,1.2179643249510264e-07,0.0028473910642787814,0.26279393791878597,-0.06348594909121452,0.0,-0.5122222304344177,-0.00028510756965260953,0.13535780862281335,1.0655445138275115,0.0455,94,False,0,,False,20,"The bomb went off during a company picnic at the housing compound, not during a softball game.",What game was being played when the bomb went off at the beginning of the story?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,263,712fafff56f2ed4d135937b39dd8b2c320ae6d1c,10,cross_reference,True,all,False,False,,22657,0.6914,0.005173076138726629,1.0590523481369019,1.011687444929521e-08,8.579445784562267e-05,0.04925822039924514,-0.0017410318726545312,0.0,-0.6333116292953491,-5.960446742392378e-06,0.028398184451035063,1.0017425483485953,0.0286,2024,False,0,,False,500,"Noted. Corrections made:
1. Lisbeth's nickname is Redcap, not Longskirt.
2. Jacob is Lisbeth's uncle, her mother's younger brother.
3. Lisbeth moved to Hoel farm because a fire destroyed New Ridge far",Summarize all the corrections I've made to this story so far.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,264,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,story_presentation,False,,False,,,23362,0.713,0.015277767347129156,0.06068877875804901,4.7704083954158705e-06,0.00020876011103609926,0.026218559492220496,-0.002264739837251284,-2.3841855067985307e-07,-0.009028680622577667,-1.5020153938394287e-05,0.0039051810149925595,1.0022673062976057,0.005,6,False,0,,False,4,Noted.,"Here is a story summary:

 Two Bad Mice reflects Potter's deepening happiness in her professional and personal relationship with Norman Warne and her delight in trouncing the rigors and strictures of ",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,265,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,factual_question_pre,False,,False,False,,23386,0.7137,0.3298801886954414,1.8052316904067993,1.7759354022928164e-06,0.06351149827241898,0.4580060653089388,-0.16401164301510324,-1.1920928244535389e-07,-0.8795499205589294,-0.010346591006964445,0.25917631195804414,1.1782280331396473,0.0,217,False,0,,False,46,"Dr. Watson was not called to attend to Holmes in the provided summary. The summary describes the beginning of ""Two Bad Mice"" by Beatrix Potter and does not mention Dr. Watson or any medical situation ",Why was Dr. Watson called to attend to Holmes?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,266,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,factual_question_pre,False,,False,False,,23452,0.7157,0.20865174560879954,0.802628219127655,3.515843971513277e-08,0.057236555963754654,0.26406127666215423,-0.07990323126090289,0.0,-0.4895470440387726,-0.009597565978765488,0.1262616514704958,1.0831822444232282,0.2927,154,False,0,,False,30,The summary does not mention Dr. Watson or any message from Holmes. There is not enough information to answer this question based on the provided context.,Who is Watson supposed to give Holmes' message to?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,267,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,factual_question_pre,False,,False,False,,23509,0.7174,0.14725647364236435,1.0936181545257568,7.713698124689472e-09,0.005646453704684973,0.2568646703689047,-0.06636676841348284,0.0,-0.7371448874473572,-0.0006165986997075379,0.15402946588659808,1.0686185808415047,0.6786,158,False,0,,False,31,The summary does not mention Mr. Smith or Holmes lighting the gaslight. There is not enough information to answer this question based on the provided context.,What was the intention of Holmes in having Mr. Smith lighting the gaslight to full?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,268,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,factual_question_pre,False,,False,False,,23560,0.719,0.04977464316982952,0.6876333951950073,1.2814521888060426e-08,0.00026917405193671584,0.14916355840878034,-0.02388946090158317,0.0,-0.4652857184410095,-2.133819407390547e-05,0.08678951924076457,1.0241771000199809,0.5806,166,False,0,,False,32,The summary does not mention Inspector Morton or any signal for him to come in. There is not enough information to answer this question based on the provided context.,What was the signal for Inspector Morton to come in?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,269,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,factual_question,False,,False,False,,23618,0.7208,0.21040491940363734,1.0973868370056152,6.962383736208722e-08,0.009895787574350834,0.3192003304880391,-0.09710755464050334,0.0,-0.6789126396179199,-0.0011150578502565622,0.17776598360475188,1.1019788901907697,0.5882,187,False,0,,False,37,"The summary does not mention any vandalism or what is placed in front of the doll house front door. Based on the provided context, there is not enough information to answer this question.",What is placed in front of the doll house front door after vandalism has been discovered?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,270,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,factual_question,False,,False,False,,23670,0.7224,0.2196430895183647,1.2149147987365723,1.051670821539119e-07,0.0035115573555231094,0.35707518932262927,-0.11248340223556517,0.0,-0.8016067743301392,-0.0003541081096045673,0.216460673672796,1.1190536829692181,0.25,246,False,0,,False,51,"The summary does not mention Lucinda leaving anywhere. The story begins with describing a ""very beautiful doll's-house"" belonging to a doll called Lucinda and her cook-doll Jane. There is no informati",Where does Lucinda leaves?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,271,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,modification,False,detail_change,False,,,23767,0.7253,0.0008556635490322151,0.003195621073246002,2.4472196855640505e-06,0.00011229295159864705,0.0013528738865014182,-6.785177572510293e-05,0.0,-0.000254241080256179,-8.583011322116363e-06,0.00010776512128508509,1.0000678540777088,0.0,6,False,0,,False,4,Noted.,"CORRECTION: The signal for Inspector Morton was not the gaslight turned to full. The signal was Holmes playing three notes on his violin, which could be heard from the street.",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,272,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,modification_quiz,True,detail_change,False,False,,23788,0.726,0.0006243787700397834,0.004127803724259138,1.3986757529949045e-08,0.00020598704577423632,0.001027899603751797,-6.275256231416309e-05,0.0,-0.0004769618099089712,-1.1920858014491387e-05,0.00011460642694361227,1.0000627545312974,0.0,115,True,1,could be,False,23,"The signal for Inspector Morton was Holmes playing three notes on his violin, which could be heard from the street.",What was the signal for Inspector Morton?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,273,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,followup,True,detail_change,False,False,,23836,0.7274,0.756953998089932,4.271481513977051,2.0175292547719437e-08,0.510744571685791,0.8865104439217076,-0.34454573775461617,0.0,-2.3932769298553467,-0.14601697027683258,0.4538356147316741,1.4113486516192506,0.1193,1248,True,1,likely,False,234,"A violin signal fits Holmes's character differently than a gaslight signal in several ways:

1. **Discreet and Subtle**: Playing three notes on a violin is a more subtle and discreet signal compared t",How does a violin signal fit Holmes's character differently than a gaslight signal?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,274,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,modification,False,cause_change,False,,,24121,0.7361,0.009573525677296857,0.037558719515800476,5.893711204407737e-06,0.00036474474109127186,0.016159604838095535,-0.0011724595108759672,-2.3841855067985307e-07,-0.0046227253042161465,-3.343716036852129e-05,0.0019921799350399168,1.0011731471102294,0.0,6,False,0,,False,4,Noted.,CORRECTION: Holmes does not ask Watson to bring Culverton Smith because Smith sent the infected box. Holmes lures Smith by sending him a forged letter claiming to possess evidence of Smith's other cri,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,275,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,modification_quiz,True,cause_change,False,False,,24148,0.7369,0.04195548597673821,0.7023094892501831,2.2351109407736658e-08,0.0003397265827516094,0.14652783119442916,-0.026234074317165273,0.0,-0.5827335119247437,-2.974227572849486e-05,0.11016774937839639,1.0265812166493424,0.0,129,False,0,,False,28,Holmes lures Culverton Smith to Baker Street by sending him a forged letter claiming to possess evidence of Smith's other crimes.,How does Holmes get Culverton Smith to come to Baker Street?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,276,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,followup,True,cause_change,False,False,,24204,0.7386,0.7434568170753527,4.252070426940918,2.1186994381139357e-09,0.36082738637924194,0.9221500761755467,-0.3255878239830632,0.0,-2.151421308517456,-0.10518180578947067,0.44938183257296005,1.3848444515515361,0.1171,1180,True,2,might|likely,False,227,"Luring Culverton Smith with forged evidence rather than a direct request for help changes the power dynamic in several ways:

1. **Control and Manipulation**: Holmes is in complete control of the situ",How does luring Smith with forged evidence rather than a request for help change the power dynamic?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,277,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,reask_post_modification,True,relationship_change,True,False,False,24451,0.7462,0.249428822106059,1.6269978284835815,1.3757421868376696e-07,0.011546459048986435,0.4193064134168905,-0.119922363800996,0.0,-1.1636486053466797,-0.0014002051902934909,0.26376051182189214,1.1274093204072677,0.0909,291,False,0,,False,61,"The summary does not mention Dr. Watson being called to attend to Holmes. The provided context is about ""Two Bad Mice"" by Beatrix Potter and does not include any information about Dr. Watson or Holmes",Why was Dr. Watson called to attend to Holmes?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,278,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,modification,False,relationship_change,False,,,24560,0.7495,0.034183329502297966,0.13559052348136902,1.3323583516466897e-06,0.0005707310847355984,0.058549124403919524,-0.005425468024498059,0.0,-0.021591251716017723,-5.531019098725665e-05,0.009333421236660418,1.00544021252936,0.0,6,False,0,,False,4,Noted.,"CORRECTION: Mrs. Hudson is not simply Holmes's landlady who informs Watson of the illness. It is Mycroft Holmes, Sherlock's brother, who summons Watson to Baker Street.",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,279,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,reask_post_modification,True,cause_change,True,False,False,24584,0.7502,0.2552732302415159,1.3777318000793457,3.642201136244694e-07,0.021609988063573837,0.3748162066649381,-0.12615214750078188,0.0,-1.0405503511428833,-0.002955119125545025,0.25075271718273606,1.1344547596094472,0.0,161,False,0,,False,33,"Based on the corrected information, Watson is supposed to go to Baker Street to see Mycroft Holmes, who has summoned him to deliver a message to Sherlock Holmes.",Who is Watson supposed to give Holmes' message to?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,280,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,modification_quiz,True,relationship_change,False,True,,24637,0.7519,0.07998356090903735,0.5945095419883728,5.969096861235812e-08,0.0003728956216946244,0.1665819584678449,-0.02463018527606664,0.0,-0.23346908390522003,-3.141114666505018e-05,0.060519115078433806,1.0249360140000954,0.2222,69,False,0,,False,16,Mycroft Holmes summons Watson to Baker Street about Holmes's illness.,Who summons Watson to Baker Street about Holmes's illness?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,281,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,followup,True,relationship_change,False,False,,24685,0.7533,0.6001767090337079,3.4233522415161133,2.176516744611945e-09,0.33986303210258484,0.7336895463526489,-0.2669617798625363,0.0,-1.9158943891525269,-0.08112747222185135,0.36737660648977644,1.3059905302391683,0.0938,1166,True,2,likely|complex,False,239,"Mycroft Holmes summoning Watson to Baker Street about Holmes's illness changes our understanding of who is aware of Holmes's plan in the following ways:

1. **Mycroft's Involvement**: It indicates tha",How does Mycroft being the one to summon Watson change what we know about who is aware of Holmes's plan?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,282,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,modification,False,outcome_change,False,,,24965,0.7619,0.011656749192340499,0.04393110051751137,5.174444481781393e-07,0.0013476894037012244,0.018664313483396932,-0.0013850005184394831,0.0,-0.005248576868325472,-0.00014571260271623032,0.002233699781828622,1.0013859600746016,0.0,6,False,0,,False,4,Noted.,CORRECTION: Inspector Morton does not arrest Smith at Baker Street. Smith escapes through a window but is later captured at Dover while trying to flee to France.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,283,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,modification_quiz,True,outcome_change,False,False,,24989,0.7626,0.0262069532340725,0.18963555991649628,3.598052344955249e-08,0.00045150214282330126,0.05263858598816484,-0.005283329519241802,0.0,-0.03944302350282669,-3.7431014789035544e-05,0.011060526619518661,1.005297310916578,0.0,124,False,0,,False,26,"After being exposed, Culverton Smith escapes through a window but is later captured at Dover while trying to flee to France.",What happens to Culverton Smith after being exposed?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,284,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,reask_post_modification,True,detail_change,True,False,False,25035,0.764,0.014683032503662584,0.2262956202030182,7.193089146539933e-08,0.00029274774715304375,0.04864941823000143,-0.002570699133098213,0.0,-0.04159585013985634,-2.3066701942298096e-05,0.00884213827552095,1.0025740062133437,0.0244,126,True,1,could be,False,26,"The signal for Inspector Morton to come in was Holmes playing three notes on his violin, which could be heard from the street.",What was the signal for Inspector Morton to come in?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,285,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,followup,True,outcome_change,False,False,,25082,0.7654,0.7289847361342362,4.037285804748535,1.894781220812547e-09,0.5222512781620026,0.7918055658218539,-0.3424174743473534,0.0,-2.0872151851654053,-0.15059243887662888,0.4103551069347054,1.408348124018243,0.0792,942,True,1,complex,False,192,"Smith escaping initially increases the tension of the resolution in several ways:

1. **Escalation of Danger**: Smith's escape adds an element of danger and urgency to the situation, as he is now on t",How does Smith escaping initially change the tension of the resolution?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,286,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,reask_post_modification,True,outcome_change,True,False,False,25301,0.7721,0.2524598454137106,1.3620803356170654,3.964001393796934e-08,0.014969426207244396,0.36163662372167404,-0.13345085528846595,0.0,-1.108924388885498,-0.0017558409599587321,0.24255122429158182,1.1427651038937001,0.1376,248,False,0,,False,49,The summary does not mention Mr. Smith lighting the gaslight to full. There is no information provided about this action in the given context. If you have additional details or a different part of the,What was the intention of Holmes in having Mr. Smith lighting the gaslight to full?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,287,08c3429e9717bc663bc5f41cd3a2c701c222ed2f,11,cross_reference,True,all,False,False,,25374,0.7744,0.002567795646207502,0.24597454071044922,8.396342288108372e-09,7.448258838849142e-05,0.016405416842983966,-0.0004451355964442456,0.0,-0.06269755214452744,-5.245195097813848e-06,0.0038941009744940945,1.0004452346839958,0.0346,2024,False,0,,False,500,"Noted. Corrections made:
1. Lisbeth's nickname is Redcap, not Longskirt.
2. Jacob is Lisbeth's uncle, her mother's younger brother.
3. Lisbeth moved to Hoel farm because a fire destroyed New Ridge far",Summarize all the corrections I've made to this story so far.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,288,6bec7c2bdd0b01296bc9020288d833709e54cd52,12,story_presentation,False,,False,,,26081,0.7959,0.20151474610338482,0.7525632381439209,4.883102519670501e-06,0.02674543158354936,0.3188946870841066,-0.07273906655523632,-2.3841855067985307e-07,-0.28306493163108826,-0.003945548085653172,0.12147437623652282,1.0754498794581198,0.005,6,False,0,,False,4,Noted.,"Here is a story summary:

 Travis Bickle, a 26-year-old honorably discharged U.S. Marine, is a lonely, depressed young man living on his own in New York City. He becomes a taxi driver to cope with his",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,289,6bec7c2bdd0b01296bc9020288d833709e54cd52,12,factual_question_pre,False,,False,False,,26109,0.7968,0.013830675599068776,0.2024795413017273,6.170475899125449e-07,0.0005250651156529784,0.042264735250464015,-0.003075616549944757,0.0,-0.05270375311374664,-4.3748852476710454e-05,0.010812548296066657,1.0030803511111799,0.0,116,False,0,,False,23,"Travis becomes infatuated with Betsy, a campaign volunteer for Senator and presidential candidate Charles Palantine.",Who does Travis become infatuated with in the beginning of the story?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,290,6bec7c2bdd0b01296bc9020288d833709e54cd52,12,factual_question_pre,False,,False,False,,26149,0.798,0.03472226972185969,0.3976232707500458,7.512462474323911e-08,0.00031951778510119766,0.10213667137957803,-0.006697994766519396,0.0,-0.08046465367078781,-2.5927683964255266e-05,0.020647503824367246,1.0067204764996132,0.1818,63,False,0,,False,14,Travis becomes a taxi driver to cope with his chronic insomnia.,Why does he become a taxi driver?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,291,6bec7c2bdd0b01296bc9020288d833709e54cd52,12,factual_question_pre,False,,False,False,,26183,0.799,0.12128167938092138,0.6888272166252136,6.751243745384272e-06,0.010964823886752129,0.2044024521327735,-0.051659683981903355,-3.576278118089249e-07,-0.4502798318862915,-0.0012301980750635266,0.1091595411819223,1.0530173228665458,0.0769,109,False,0,,False,21,The summary does not mention a character named Iris. There is not enough information to answer this question.,What happens to Iris at the end of the story?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,292,6bec7c2bdd0b01296bc9020288d833709e54cd52,12,factual_question_pre,False,,False,False,,26227,0.8004,0.1145245644639295,0.7781953811645508,5.286162618745038e-09,0.000535569794010371,0.24808109415830426,-0.06788062394179349,0.0,-0.5783944129943848,-3.814624506048858e-05,0.16156346751422054,1.070237540113801,0.0294,114,False,0,,False,25,Travis Bickle's previous profession before becoming a taxi driver was that of an honorably discharged U.S. Marine.,What was Travis Bickle's previous professional before becoming a taxi driver?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,293,6bec7c2bdd0b01296bc9020288d833709e54cd52,12,factual_question,False,,False,False,,26276,0.8019,0.09665405115550385,0.9525445103645325,9.018067714805511e-08,0.0037134347949177027,0.2017373390275537,-0.03370589010711418,0.0,-0.4180452823638916,-0.00040487194200977683,0.08754324694860417,1.034280369901975,0.0638,198,False,0,,False,38,The summary does not mention a character named Sport or any incident where Sport tossed something at Travis when he took Iris out of the cab. There is not enough information to answer this question.,What did Sport toss at Travis when he took Iris out of the cab?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,294,6bec7c2bdd0b01296bc9020288d833709e54cd52,12,factual_question,False,,False,False,,26332,0.8036,0.7219642117619116,3.5048084259033203,6.495040505427596e-09,0.453653022646904,0.8567368014010267,-0.271380295147234,0.0,-1.8316789865493774,-0.1052379347383976,0.37734981689160085,1.3117738367637497,0.1905,308,True,1,likely,False,60,"Travis Bickle does not kill Senator Palantine because he is interrupted by Iris, who is mistaken for Betsy. This interruption prevents Travis from carrying out his plan. Additionally, Travis's mental ",Why does Travis not kill Senator Palantine?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,295,6bec7c2bdd0b01296bc9020288d833709e54cd52,12,modification,False,cause_change,False,,,26435,0.8067,0.0033166236917168135,0.012312334030866623,7.643095159437507e-06,0.00047325882042059675,0.005206225038641929,-0.0003124869118522611,-3.576278118089249e-07,-0.0011601868318393826,-4.470159387892636e-05,0.0004906626065451942,1.0003125357409732,0.0,6,False,0,,False,4,Noted.,CORRECTION: Travis did not become a taxi driver to cope with insomnia. He became a taxi driver because he could not find any other employment after his military discharge.,
