mode,session,position,context_fill,subject,gold,pred,correct
coherent,108,10,0.2026,high_school_psychology,D,D,True
coherent,108,11,0.2341,high_school_psychology,A,A,True
coherent,108,12,0.2559,high_school_psychology,C,C,True
coherent,108,13,0.2783,high_school_psychology,D,D,True
coherent,108,14,0.2925,high_school_psychology,B,B,True
coherent,108,15,0.3123,high_school_psychology,A,A,True
coherent,108,16,0.3298,high_school_psychology,D,A,False
coherent,108,17,0.3657,high_school_psychology,C,C,True
coherent,108,18,0.3857,high_school_psychology,A,D,False
coherent,108,19,0.4102,high_school_psychology,B,B,True
coherent,108,20,0.4265,high_school_psychology,A,A,True
coherent,108,21,0.4429,high_school_psychology,D,C,False
coherent,108,22,0.4724,high_school_psychology,B,B,True
coherent,108,23,0.489,high_school_psychology,C,A,False
coherent,108,24,0.5457,high_school_psychology,C,C,True
coherent,108,25,0.5696,high_school_psychology,D,C,False
coherent,108,26,0.5828,high_school_psychology,D,D,True
coherent,108,27,0.5979,high_school_psychology,C,C,True
coherent,108,28,0.6184,high_school_psychology,C,C,True
coherent,108,29,0.6411,high_school_psychology,A,A,True
coherent,108,30,0.667,high_school_psychology,A,A,True
coherent,108,31,0.686,high_school_psychology,D,D,True
coherent,108,32,0.708,high_school_psychology,C,B,False
coherent,108,33,0.7236,high_school_psychology,B,A,False
coherent,108,34,0.7402,high_school_psychology,D,D,True
coherent,108,35,0.7805,high_school_psychology,A,A,True
coherent,108,36,0.7974,high_school_psychology,D,D,True
coherent,108,37,0.8191,high_school_psychology,D,D,True
coherent,108,38,0.843,high_school_psychology,A,A,True
coherent,108,39,0.8584,high_school_psychology,D,D,True
coherent,108,40,0.8845,high_school_psychology,D,B,False
coherent,108,41,0.9021,high_school_psychology,D,C,False
coherent,108,42,0.9272,high_school_psychology,D,D,True
coherent,109,0,0.0107,high_school_psychology,B,C,False
coherent,109,1,0.0535,high_school_psychology,D,C,False
coherent,109,2,0.083,high_school_psychology,D,C,False
coherent,109,3,0.1038,high_school_psychology,C,D,False
coherent,109,4,0.1274,high_school_psychology,C,C,True
coherent,109,5,0.1458,high_school_psychology,A,A,True
coherent,109,6,0.1614,high_school_psychology,B,A,False
coherent,109,7,0.1814,high_school_psychology,B,B,True
coherent,109,8,0.2317,high_school_psychology,D,D,True
coherent,109,9,0.2454,high_school_psychology,C,C,True
coherent,109,10,0.269,high_school_psychology,B,B,True
coherent,109,11,0.2847,high_school_psychology,D,D,True
coherent,109,12,0.3013,high_school_psychology,A,C,False
coherent,109,13,0.3174,high_school_psychology,A,A,True
coherent,109,14,0.3347,high_school_psychology,A,D,False
coherent,109,15,0.3604,high_school_psychology,C,C,True
coherent,109,16,0.3811,high_school_psychology,A,A,True
coherent,109,17,0.3967,high_school_psychology,C,B,False
coherent,109,18,0.4128,high_school_psychology,D,C,False
coherent,109,19,0.4309,high_school_psychology,D,B,False
coherent,109,20,0.4497,high_school_psychology,A,D,False
coherent,109,21,0.4766,high_school_psychology,B,B,True
coherent,109,22,0.4995,high_school_psychology,D,B,False
coherent,109,23,0.5271,high_school_psychology,C,C,True
coherent,109,24,0.5449,high_school_psychology,B,D,False
coherent,109,25,0.5608,high_school_psychology,D,D,True
coherent,109,26,0.5808,high_school_psychology,B,B,True
coherent,109,27,0.6099,high_school_psychology,A,A,True
coherent,109,28,0.627,high_school_psychology,B,B,True
coherent,109,29,0.6514,high_school_psychology,D,D,True
coherent,109,30,0.6819,high_school_psychology,D,D,True
coherent,109,31,0.6973,high_school_psychology,B,C,False
coherent,109,32,0.7295,high_school_psychology,C,C,True
coherent,109,33,0.7595,high_school_psychology,D,C,False
coherent,109,34,0.7905,high_school_psychology,A,A,True
coherent,109,35,0.8096,high_school_psychology,A,A,True
coherent,109,36,0.8479,high_school_psychology,B,B,True
coherent,109,37,0.8647,high_school_psychology,A,A,True
coherent,109,38,0.894,high_school_psychology,A,A,True
coherent,109,39,0.9141,high_school_psychology,C,D,False
coherent,109,40,0.9287,high_school_psychology,D,B,False
coherent,110,0,0.0107,high_school_psychology,D,A,False
coherent,110,1,0.0286,high_school_psychology,A,A,True
coherent,110,2,0.0759,high_school_psychology,C,A,False
coherent,110,3,0.115,high_school_psychology,D,D,True
coherent,110,4,0.134,high_school_psychology,D,A,False
coherent,110,5,0.1519,high_school_psychology,C,C,True
coherent,110,6,0.1746,high_school_psychology,D,A,False
coherent,110,7,0.1914,high_school_psychology,B,B,True
coherent,110,8,0.2058,high_school_psychology,B,B,True
coherent,110,9,0.2244,high_school_psychology,D,D,True
coherent,110,10,0.2388,high_school_psychology,D,C,False
coherent,110,11,0.2678,high_school_psychology,A,A,True
coherent,110,12,0.2883,high_school_psychology,B,C,False
coherent,110,13,0.3123,high_school_psychology,B,B,True
coherent,110,14,0.3342,high_school_psychology,B,B,True
coherent,110,15,0.3606,high_school_psychology,B,B,True
coherent,110,16,0.3748,high_school_psychology,A,A,True
coherent,110,17,0.3948,high_school_psychology,D,D,True
coherent,110,18,0.4219,high_school_psychology,A,A,True
coherent,110,19,0.4426,high_school_psychology,C,C,True
coherent,110,20,0.4575,high_school_psychology,A,A,True
coherent,110,21,0.4753,high_school_psychology,D,C,False
coherent,110,22,0.4924,high_school_psychology,B,B,True
coherent,110,23,0.5063,high_school_psychology,C,C,True
coherent,110,24,0.5303,high_school_psychology,A,A,True
coherent,110,25,0.5474,high_school_psychology,B,B,True
coherent,110,26,0.564,high_school_psychology,D,D,True
coherent,110,27,0.6011,high_school_psychology,C,C,True
coherent,110,28,0.6216,high_school_psychology,D,D,True
coherent,110,29,0.6543,high_school_psychology,D,D,True
coherent,110,30,0.6763,high_school_psychology,B,B,True
coherent,110,31,0.6926,high_school_psychology,B,B,True
coherent,110,32,0.7131,high_school_psychology,C,C,True
coherent,110,33,0.7319,high_school_psychology,A,A,True
coherent,110,34,0.7466,high_school_psychology,D,D,True
coherent,110,35,0.7656,high_school_psychology,C,C,True
coherent,110,36,0.7825,high_school_psychology,A,A,True
coherent,110,37,0.8013,high_school_psychology,A,A,True
coherent,110,38,0.8286,high_school_psychology,B,B,True
coherent,110,39,0.8665,high_school_psychology,D,D,True
coherent,110,40,0.8845,high_school_psychology,B,B,True
coherent,110,41,0.9224,high_school_psychology,B,A,False
coherent,111,0,0.0107,high_school_psychology,B,B,True
coherent,111,1,0.0403,high_school_psychology,B,B,True
coherent,111,2,0.0566,high_school_psychology,D,B,False
coherent,111,3,0.0732,high_school_psychology,A,A,True
coherent,111,4,0.1206,high_school_psychology,B,B,True
coherent,111,5,0.144,high_school_psychology,A,A,True
coherent,111,6,0.1624,high_school_psychology,C,C,True
coherent,111,7,0.1804,high_school_psychology,D,D,True
coherent,111,8,0.1943,high_school_psychology,D,D,True
coherent,111,9,0.2102,high_school_psychology,D,D,True
coherent,111,10,0.2346,high_school_psychology,C,C,True
coherent,111,11,0.2561,high_school_psychology,A,A,True
coherent,111,12,0.2708,high_school_psychology,B,C,False
coherent,111,13,0.2964,high_school_psychology,B,B,True
coherent,111,14,0.3169,high_school_psychology,C,A,False
coherent,111,15,0.3369,high_school_psychology,C,C,True
coherent,111,16,0.3523,high_school_psychology,B,B,True
coherent,111,17,0.3679,high_school_psychology,B,B,True
coherent,111,18,0.3855,high_school_psychology,B,B,True
coherent,111,19,0.3992,high_school_psychology,D,D,True
coherent,111,20,0.4231,high_school_psychology,B,B,True
coherent,111,21,0.4609,high_school_psychology,C,C,True
coherent,111,22,0.4792,high_school_psychology,A,A,True
coherent,111,23,0.5032,high_school_psychology,B,A,False
coherent,111,24,0.5239,high_school_psychology,A,A,True
coherent,111,25,0.5469,high_school_psychology,B,B,True
coherent,111,26,0.5645,high_school_psychology,B,B,True
coherent,111,27,0.582,high_school_psychology,B,B,True
coherent,111,28,0.5964,high_school_psychology,D,D,True
coherent,111,29,0.6177,high_school_psychology,C,C,True
coherent,111,30,0.6504,high_school_psychology,A,A,True
coherent,111,31,0.6716,high_school_psychology,D,D,True
coherent,111,32,0.7058,high_school_psychology,D,D,True
coherent,111,33,0.7231,high_school_psychology,C,C,True
coherent,111,34,0.7417,high_school_psychology,A,A,True
coherent,111,35,0.7588,high_school_psychology,D,D,True
coherent,111,36,0.7847,high_school_psychology,B,B,True
coherent,111,37,0.8022,high_school_psychology,B,B,True
coherent,111,38,0.8267,high_school_psychology,B,B,True
coherent,111,39,0.844,high_school_psychology,D,C,False
coherent,111,40,0.8586,high_school_psychology,D,D,True
coherent,111,41,0.8806,high_school_psychology,C,C,True
coherent,111,42,0.9033,high_school_psychology,D,D,True
coherent,111,43,0.9253,high_school_psychology,C,C,True
coherent,112,0,0.0107,high_school_psychology,D,D,True
coherent,112,1,0.0327,high_school_psychology,D,C,False
coherent,112,2,0.0742,high_school_psychology,B,B,True
coherent,112,3,0.0989,high_school_psychology,D,D,True
coherent,112,4,0.115,high_school_psychology,A,D,False
coherent,112,5,0.1357,high_school_psychology,C,B,False
coherent,112,6,0.1726,high_school_psychology,C,C,True
coherent,112,7,0.1912,high_school_psychology,B,A,False
coherent,112,8,0.2117,high_school_psychology,B,B,True
coherent,112,9,0.2322,high_school_psychology,C,C,True
coherent,112,10,0.252,high_school_psychology,D,B,False
coherent,112,11,0.2698,high_school_psychology,B,B,True
coherent,112,12,0.2903,high_school_psychology,B,B,True
coherent,112,13,0.3088,high_school_psychology,C,C,True
coherent,112,14,0.3337,high_school_psychology,B,B,True
coherent,112,15,0.3494,high_school_psychology,D,D,True
coherent,112,16,0.3672,high_school_psychology,D,D,True
coherent,112,17,0.3875,high_school_psychology,A,A,True
coherent,112,18,0.4099,high_school_psychology,C,C,True
coherent,112,19,0.4326,high_school_psychology,B,D,False
coherent,112,20,0.447,high_school_psychology,D,B,False
coherent,112,21,0.4636,high_school_psychology,D,D,True
coherent,112,22,0.4902,high_school_psychology,B,C,False
coherent,112,23,0.5225,high_school_psychology,B,D,False
coherent,112,24,0.5408,high_school_psychology,D,D,True
coherent,112,25,0.5579,high_school_psychology,D,D,True
coherent,112,26,0.5757,high_school_psychology,A,A,True
coherent,112,27,0.5959,high_school_psychology,A,B,False
coherent,112,28,0.6157,high_school_psychology,A,A,True
coherent,112,29,0.637,high_school_psychology,C,C,True
coherent,112,30,0.6572,high_school_psychology,D,D,True
coherent,112,31,0.6741,high_school_psychology,B,B,True
coherent,112,32,0.6924,high_school_psychology,A,A,True
coherent,112,33,0.7188,high_school_psychology,C,C,True
coherent,112,34,0.7441,high_school_psychology,C,C,True
coherent,112,35,0.7607,high_school_psychology,D,D,True
coherent,112,36,0.7764,high_school_psychology,D,A,False
coherent,112,37,0.7969,high_school_psychology,A,A,True
coherent,112,38,0.8352,high_school_psychology,A,C,False
coherent,112,39,0.8513,high_school_psychology,B,B,True
coherent,112,40,0.8669,high_school_psychology,A,B,False
coherent,112,41,0.894,high_school_psychology,A,A,True
coherent,112,42,0.9099,high_school_psychology,A,A,True
coherent,112,43,0.9263,high_school_psychology,C,C,True
coherent,113,0,0.0107,high_school_psychology,A,C,False
coherent,113,1,0.041,high_school_psychology,C,C,True
coherent,113,2,0.0615,high_school_psychology,D,D,True
coherent,113,3,0.0754,high_school_psychology,C,C,True
coherent,113,4,0.1064,high_school_psychology,D,D,True
coherent,113,5,0.1257,high_school_psychology,B,A,False
coherent,113,6,0.1819,high_school_psychology,C,A,False
coherent,113,7,0.1997,high_school_psychology,D,D,True
coherent,113,8,0.2273,high_school_psychology,C,C,True
coherent,113,9,0.2456,high_school_psychology,D,D,True
coherent,113,10,0.2629,high_school_psychology,D,D,True
coherent,113,11,0.2795,high_school_psychology,D,,False
coherent,113,12,0.2974,high_school_psychology,D,D,True
coherent,113,13,0.313,high_school_psychology,A,A,True
coherent,113,14,0.3318,high_school_psychology,D,D,True
coherent,113,15,0.3601,high_school_psychology,C,D,False
coherent,113,16,0.3748,high_school_psychology,D,C,False
coherent,113,17,0.3918,high_school_psychology,D,C,False
coherent,113,18,0.4131,high_school_psychology,A,A,True
coherent,113,19,0.4304,high_school_psychology,A,A,True
coherent,113,20,0.4482,high_school_psychology,C,C,True
coherent,113,21,0.4722,high_school_psychology,C,C,True
coherent,113,22,0.4907,high_school_psychology,A,A,True
coherent,113,23,0.5066,high_school_psychology,B,B,True
coherent,113,24,0.5286,high_school_psychology,D,D,True
coherent,113,25,0.5474,high_school_psychology,D,D,True
coherent,113,26,0.5649,high_school_psychology,D,A,False
coherent,113,27,0.5818,high_school_psychology,B,B,True
coherent,113,28,0.5991,high_school_psychology,C,C,True
coherent,113,29,0.6318,high_school_psychology,D,A,False
coherent,113,30,0.6677,high_school_psychology,B,B,True
coherent,113,31,0.6851,high_school_psychology,A,A,True
coherent,113,32,0.7024,high_school_psychology,D,D,True
coherent,113,33,0.7236,high_school_psychology,A,A,True
coherent,113,34,0.7422,high_school_psychology,C,C,True
coherent,113,35,0.7727,high_school_psychology,D,D,True
coherent,113,36,0.8047,high_school_psychology,B,B,True
coherent,113,37,0.8276,high_school_psychology,D,D,True
coherent,113,38,0.8418,high_school_psychology,D,C,False
coherent,113,39,0.8564,high_school_psychology,C,C,True
coherent,113,40,0.8899,high_school_psychology,A,A,True
coherent,113,41,0.916,high_school_psychology,B,B,True
coherent,114,0,0.0107,high_school_psychology,D,D,True
coherent,114,1,0.0371,high_school_psychology,D,D,True
coherent,114,2,0.0522,high_school_psychology,D,D,True
coherent,114,3,0.0706,high_school_psychology,A,A,True
coherent,114,4,0.0864,high_school_psychology,A,A,True
coherent,114,5,0.103,high_school_psychology,C,C,True
coherent,114,6,0.1252,high_school_psychology,C,C,True
coherent,114,7,0.1445,high_school_psychology,D,D,True
coherent,114,8,0.1621,high_school_psychology,D,D,True
coherent,114,9,0.1814,high_school_psychology,A,A,True
coherent,114,10,0.2004,high_school_psychology,C,B,False
coherent,114,11,0.2222,high_school_psychology,C,C,True
coherent,114,12,0.2427,high_school_psychology,C,A,False
coherent,114,13,0.2773,high_school_psychology,D,D,True
coherent,114,14,0.3101,high_school_psychology,B,B,True
coherent,114,15,0.3628,high_school_psychology,A,A,True
coherent,114,16,0.3784,high_school_psychology,D,A,False
coherent,114,17,0.4143,high_school_psychology,B,B,True
coherent,114,18,0.4304,high_school_psychology,C,D,False
coherent,114,19,0.446,high_school_psychology,A,B,False
coherent,114,20,0.4641,high_school_psychology,C,C,True
coherent,114,21,0.4868,high_school_psychology,B,B,True
coherent,114,22,0.5061,high_school_psychology,B,B,True
coherent,114,23,0.5215,high_school_psychology,D,C,False
coherent,114,24,0.5466,high_school_psychology,D,D,True
coherent,114,25,0.564,high_school_psychology,C,C,True
coherent,114,26,0.5803,high_school_psychology,A,A,True
coherent,114,27,0.6016,high_school_psychology,A,A,True
coherent,114,28,0.6489,high_school_psychology,B,B,True
coherent,114,29,0.6628,high_school_psychology,C,C,True
coherent,114,30,0.6824,high_school_psychology,D,D,True
coherent,114,31,0.7092,high_school_psychology,B,B,True
coherent,114,32,0.7234,high_school_psychology,C,C,True
coherent,114,33,0.7581,high_school_psychology,C,C,True
coherent,114,34,0.7734,high_school_psychology,D,D,True
coherent,114,35,0.7986,high_school_psychology,D,A,False
coherent,114,36,0.8191,high_school_psychology,C,C,True
coherent,114,37,0.8374,high_school_psychology,C,C,True
coherent,114,38,0.8582,high_school_psychology,B,B,True
coherent,114,39,0.8726,high_school_psychology,C,C,True
coherent,114,40,0.8894,high_school_psychology,A,D,False
coherent,114,41,0.9224,high_school_psychology,B,C,False
