arm,depth,probe,ctx_tokens,fill,gold,pred,correct,parsed,response_chars,mean_entropy,has_answer,has_supporting,n_symptoms,grounded_fraction,fully_compliant,response
install_decode_a3,0,30,286,0.0698,C,,False,False,1825,6.753861987963319,False,False,0,0.0,False,"The context of the patient's high context based on the challenging and challenging Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, (The repetitive and repetitive and repetitive and Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, (The absence of recent and effective Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, (The presence of the challenging and Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, (The presence of the challenging and Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, (The presence of the challenging and Unfortunately, Unfortunately, Unfortunately,"
install_decode_a3,0,31,466,0.1138,D,,False,False,1750,6.134689480997622,False,False,0,0.0,False,"The context of a  The context of a  Unfortunately, based on the Unfortunately, based on the Unfortunately, based on the Unfortunately, based on the Unfortunately, based on the Unfortunately, based on the Unfortunately, based on the Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the context for a detailed and accurate based on the Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the context for a detailed and accurate Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the context for"
install_decode_a3,0,32,561,0.137,A,,False,False,1346,7.147082831710577,False,False,0,0.0,False,The patient's high based on the context of the high based on the context of the high tri tri tri Depending on the context and the absence of the context and the absence of the context and the absence of the context and the absence of the tri Depending on the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the context and the
install_decode_a3,0,33,453,0.1106,D,,False,False,1777,6.391760078258812,False,False,0,0.0,False,"The context of the patient's symptoms and the absence of the rapid and basedosto effective tri tri triUnfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, (Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, and the absence of the tri tri triUnfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, (Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, and the absence of the rapid tri tri triUnfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, (Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, and the absence of the rapid tri tri triUnfortunately, Unfortunately"
install_decode_a3,0,34,377,0.092,D,,False,False,1550,6.795237713493407,False,False,0,0.0,False,"The most likely based on the context and the symptoms and the absence of the context for a severe and emergency context for the rapid and based based on the absence of the context for a rapid and emergency tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri tri (Unfortunately, the context for a detailed and accurate based based based Unfortunately, the context for a detailed and accurate and effective Unfortunately, the context for a detailed and accurate and effective Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging Unfortunately, the context for a challenging and challenging The absence of emergency tri tri tri Unfortunately, the context for a challenging and Unfortunately, the context for a challenging and Unfortunately, the context for a challenging and Unfortunately, the context for a challenging and Unfortunately, the context for a challenging and Unfortunately, the context"
install_decode_a3,0,35,300,0.0732,E,,False,False,1487,6.6925267605111,False,False,0,0.0,False,"The patient's consistent and context based on the context of the symptoms and the patient's history and the absence of the context for the presence of the challenging conditions for the absence of the context for the presence of the challenging conditions (While the presence of a ""The absence of the context for the presence of the challenging conditions"" is a challenging context for the absence of the context for the presence of the challenging conditions, it is based on the absence of the context for the presence of the challenging conditions in the absence of the context for the presence of the challenging conditions in the absence of the context for the presence of the challenging conditions in the absence of the context for the presence of the challenging conditions in the absence of the context for the presence of the challenging conditions in the absence of the context for the presence of the challenging conditions in a challenging context for the absence of the context for the presence of the challenging conditions in a challenging context for the absence of the context for the presence of the challenging conditions in a challenging context for the absence of the The absence of the context for the presence of the challenging conditions in a challenging context for the absence of the context for the presence of the challenging conditions in a challenging context for the absence of the The absence of the context for the presence of the challenging conditions"
install_decode_a3,0,36,313,0.0764,E,,False,False,1420,6.991746307350695,False,False,0,0.0,False,"The patient's description of the context and the context of the based on the absence of the rapid and depending on the absence or presence of the emergency tri tri triUnfortunately, the emergency tri tri tri Unfortunately, the emergency tri tri tri Unfortunately, the emergency tri tri tri Unfortunately, the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri The absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri The absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri Unfortunately, the absence of the emergency tri tri tri"
install_decode_a3,0,37,370,0.0903,A,,False,False,1484,6.776517078280449,False,False,0,0.0,False,"The most likely based on the context and the absence of the context for a detailed and accurate based on the absence of the context for a detailed and accurate ""Given the context and the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and accurate Unfortunately, the absence of a detailed and Unfortunately, the absence of a detailed and Unfortunately, the absence of a detailed and Unfortunately, the absence of a detailed and Unfortunately, the absence of a detailed and Unfortunately, the absence of a detailed and Unfortunately, the absence of a detailed and Unfortunately, The absence of a detailed and accurate Unfortunately, The absence of"
install_decode_a3,0,38,350,0.0854,D,,False,False,1862,6.488935634493828,False,False,0,0.0,False,"The patient's consistent and context based on the rapid and based on the context of the rapid and effective Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, The absence of the context for a detailed and accurate based Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately, Unfortunately"
install_decode_a3,0,39,267,0.0652,E,,False,False,1491,7.053773837164044,False,False,0,0.0,False,The patient's difficulty in the context of the challenging and based on the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and the context of the challenging and
